query,query_coords,top5RBP,top5RBP_adjpval,top5RBP_pval,top5hitpct,top5rpm,top5fc,hit_totalcount,transcript_totalcount,medlen,AARS,AATF,ABCF1,ADAT1,AGGF1,AKAP1,AKAP8L,APEX1,APOBEC3C,AQR,BUD13,CPEB4,CPSF6,CSTF2T,DDX1,DDX21,DDX24,DDX3X,DDX42,DDX43,DDX47,DDX51,DDX52,DDX55,DDX6,DGCR8,DHX30,DROSHA,EEF2,EFTUD2,EIF3G,EIF4E,EIF4G2,ELAC2,ELAVL1,EWSR1,EXOSC10,EXOSC5,FAM120A,FASTKD2,FMR1,FTO,FUS,FXR1,FXR2,GARS,GEMIN5,GNL3,GPKOW,GRWD1,GTF2F1,HLTF,HNRNPA1,HNRNPC,HNRNPK,HNRNPL,HNRNPM,HNRNPUL1,HNRNPU,IGF2BP1,IGF2BP2,ILF3,KHDRBS1,KHSRP,LARP4,LARP7,LIN28B,LSM11,MATR3,MBNL1,METAP2,METTL1,MORC2,MTPAP,NCBP2,NIPBL,NOLC1,NONO,NPM1,NSUN2,PABPC4,PCBP1,PHF6,PPIL4,PRPF8,PTBP1,PUM1,PUM2,PUS1,QKI,RBFOX2,RBM15,RBM22,RNF187,RPS10,RPS11,RPS3,RPS6,RYBP,SAFB2,SAFB,SBDS,SDAD1,SERBP1,SF3B1,SF3B4,SLBP,SLTM,SMNDC1,SND1,SRSF1,SRSF7,SRSF9,SSB,SUPV3L1,TAF15,TARDBP,TBRG4,TIA1,TRA2A,TROVE2,U2AF1,U2AF2,UCHL5,UPF1,UTP18,UTP3,WDR3,WDR43,WRN,XRCC6,XRN2,YBX3,YWHAG,ZC3H11A,ZC3H8,ZNF622,ZNF800,ZRANB2
XISTint6,XIST_int6_8140_9207,HNRNPU;HNRNPK;HNRNPL;ELAVL1;HNRNPC,1;1;0;0;2.36751034878747e-36,1;1;0;0;1.42050620927248e-36,0.6,134.2318;119.309;99.4251;56.9696;25.4818,8.4333;7.6069;6.5058;4.1548;2.4111,41095,3525,569,1,1,1,1,1,1,1,1,1,1,1,0.524678942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4.46081023051833e-251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.42050620927248e-36,1,0,0.999993008,1,1,0.999962341,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5730643587591e-111,1,2.35966736535248e-06,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.8053996655772e-102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
XISTint7,XIST_int7_9207_10274,HNRNPK;HNRNPU;DDX42;ILF3;DROSHA,1;1;1;1;1,0.999998415;1;1;1;1,0,560.3586;94.9349;30.0743;28.0194;22.0591,28.1153;5.5938;2.4553;2.3558;2.0674,19821,3011,1132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.05088710795583e-196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.41640878851711e-64,0.999998415,0,6.09964672835852e-05,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.34393958043403e-299,1,0.999225547,1,7.61060848558647e-261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.49700205551539e-54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
XISTint8,XIST_int8_10274_11342,KHDRBS1;DDX43;NOLC1;KHSRP;U2AF2,0;1;1;0;2.17811081016803e-147,0;1;1;0;1.30686648610082e-147,0.6,63.176;46.2824;41.5475;40.1222;36.4272,3.9446;3.1572;2.9365;2.8701;2.6978,50089,3373,959,1,1,1,1,1,1,1,1,1,1,1,6.14594137023509e-53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.450628043,1,1,1,1,1,1,1,1,1,1,2.30738525648301e-82,1,1,2.95821467443395e-21,1,4.35228979260685e-17,1,0,1,1,1,0.000231424,1,1,0,0,1,1,1,1,0.278146041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.56221202448975e-37,1,0,1,1,0.991038999,1,1,1,1,1,1,1,0.999970167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.30686648610082e-147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
XISTint9,XIST_int9_11342_11922,DDX43;ZNF622;GRWD1;EXOSC10;ILF3,0.15625;0.15625;0.15625;0.15625;0.185546685,0.125;0.125;0.125;0.125;0.185546685,0,352.0838;187.4507;180.2003;163.2329;154.268,28.4234;15.6003;15.0356;13.714;13.0157,3,2,303,0.5,1,1,0.5,0.185546685,1,0.185546685,0.5,1,0.125,0.125,0.5,0.125,1,1,1,0.125,0.977249868,1,0.125,0.185546685,1,1,0.814453315,1,1,1,0.5,0.5,0.185546685,1,0.185546685,0.5,0.5,0.5,1,0.125,1,1,0.185546685,0.185546685,1,0.185546685,0.185546685,0.5,0.185546685,0.5,1,0.185546685,0.125,0.5,0.125,1,1,1,1,1,1,1,1,0.5,0.185546685,0.977249868,1,0.185546685,1,0.977249868,0.5,1,0.125,0.125,0.185546685,0.5,0.185546685,0.185546685,0.5,0.185546685,1,1,1,1,0.5,1,0.5,0.125,0.5,0.185546685,1,0.5,0.5,0.185546685,0.125,0.5,0.185546685,0.185546685,0.5,0.5,0.125,0.125,0.5,0.185546685,1,1,1,1,0.185546685,1,0.185546685,1,0.977249868,0.125,0.125,0.185546685,1,1,1,0.185546685,1,1,0.185546685,1,0.185546685,0.185546685,0.125,1,0.5,0.185546685,1,0.185546685,1,0.125,1,0.5,0.5,0.185546685,0.185546685,0.125,0.125,0.5
XISTrE,XIST_rE_11922_12586,PTBP1;MATR3;MBNL1;TIA1;SND1,0;0;1;8.329627599414e-122;0.8339244825,0;0;1;4.9977765596484e-122;0.667139586,0.6,3717.4101;1321.115;302.6957;201.5005;145.1482,173.3181;62.2394;15.0313;10.3404;7.7282,26740,3588,219,1,1,1,4.56963217094508e-87,1,1,1,1,1,1,1,1,1,1,1,1,0.999993333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.27482641413879e-13,6.96326649689817e-57,0.963071784,2.82059997027771e-126,1,1,0.999955741,1,1,1,0,1,1,1,1,0,1,1,1,0.843181937,1,1,1,1,0.999999864,1,0.998760974,1,0.999999955,1,1,1,0,1,0.974327906,0.999999997,2.5302130258636e-57,0.041067334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.667139586,1,1,1,0.999999998,1,1,0.469736399,1,4.9977765596484e-122,1,0.910043856,6.93751713436014e-29,9.63244029860516e-177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999918
XISTint10,XIST_int10_12586_13917,NOLC1;DDX43;TRA2A;GRWD1;UCHL5,0.629816261;0.010082785;0.010082785;0.010082785;0.0139495325,0.629816261;0.004332274;0.006049671;0.004546973;0.011159626,0.8,359.4871;281.7753;264.6232;247.8739;234.6695,16.3871;13.0608;12.3266;11.6097;11.0445,45,44,380,0.002920382,0.394634013,0.211339037,0.157587212,0.23776633,0.735315947,0.183077541,0.059861206,0.446951861,0.256795841,0.288250979,0.135949355,0.058897718,0.723191504,0.474972247,0.090724604,0.190317139,0.208498756,0.129243026,0.004332274,0.638858519,0.41200631,0.41200631,0.157587212,0.037084893,0.662506643,0.353213558,0.575091696,0.22102318,0.18973568,0.037963481,0.284998036,0.424908304,0.669859246,0.799160917,0.953253758,0.062361549,0.23859831,0.412049084,0.010096835,0.602366933,0.042848698,0.321742418,0.95530615,0.237538062,0.153278137,0.098663022,0.071106621,0.028655291,0.004546973,0.203470608,0.02010516,0.001284314,0.507446358,0.820524282,0.363383903,0.389914216,0.146691446,0.000763585,0.603175124,0.351106764,0.77897682,0.225629487,0.735693937,0.205058496,0.70805879,0.092534215,0.688369277,0.705180724,0.169004195,0.070154617,0.011095358,0.088811006,0.013404565,0.179475718,0.119825492,0.629816261,0.990470554,0.180655214,0.5,0.816507214,0.790753883,0.472091257,0.025165337,0.603175124,0.622171131,0.295240809,0.147253697,0.452847721,0.852746303,0.082217989,0.329600409,0.294819276,0.047454682,0.389316231,0.394634013,0.2816589,0.209773515,0.059861206,0.00183072,0.033691196,0.394634013,0.102446947,1,0.053986604,0.425309202,0.977249868,0.388052608,0.705251037,0.692527451,0.110855866,0.02108502,0.264684053,0.909275396,0.5,0.003863355,0.620117087,0.016591716,0.648096664,0.006049671,0.622623749,0.525027753,0.524066845,0.011159626,0.705251037,0.022723473,0.041480207,0.57243393,0.061767127,0.852746303,0.56898406,0.336301909,0.619731515,0.200118072,0.293584843,0.200839083,0.078271309,0.111344316,0.2816589
XISTint11,XIST_int11_13917_15248,HNRNPU;ZC3H11A;LIN28B;SAFB;KHDRBS1,1;1;1;6.04757441752435e-36;0,1;1;1;2.41902976700974e-36;0,0.4,49.926;49.0641;40.6951;22.4742;19.3266,3.6825;3.6362;3.1866;2.2076;2.0384,111817,4404,621,1,1,1,1,1,1,1,1,1,1,1,2.00811576723348e-48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5.66661507486327e-12,1,1,1,1,1,1,1,1,1,1,2.58810290805814e-71,1,1,7.6392638224216e-95,1,0.999999796,1,0,1,1,1,0.000761792,1,1,0,0,1,1,1,1,1,1,1,0.985101835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.21501807788184e-58,1,0,1,1,0.999999387,5.65857453784048e-13,1,1,1,1,1,0.014179652,2.41902976700974e-36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.83421125762157e-35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
XISTint12,XIST_int12_15248_16579,HNRNPU;HNRNPA1;KHDRBS1;SAFB;METTL1,1;1;0;4.18085831413712e-81;1,1;1;0;1.67234332565485e-81;0.863617557,0.4,74.4044;47.7374;43.3588;34.8416;21.5639,5.4982;3.886;3.6213;3.1064;2.3037,102863,4319,731,1,1,1,1,1,1,1,1,1,1,1,5.80527551258698e-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.27947158662347e-11,1,1,1,1,1,1,1,1,1,1,1.29647678710269e-28,1,1,5.67956725469117e-109,1,1,1,0,1,1,1,0.912345893,1,1,0,0,1,1,1,1,1,1,1,0.863617557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.35069028264423e-13,1,0,1,1,1,6.78434238409714e-14,1,1,1,1,1,2.74980303738637e-71,1.67234332565485e-81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.209352003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
XISTint13,XIST_int13_16579_17910,KHDRBS1;SAFB;ZC3H11A;ILF3;RNF187,0;5.8928614341914e-47;1;1;1,0;2.35714457367656e-47;1;1;0.663518744,0.4,55.8031;51.1588;43.0246;42.0286;41.4265,3.9781;3.7303;3.2962;3.243;3.2109,84234,4096,879,1,1,1,1,1,1,1,1,1,1,1,6.90554257797289e-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.000436337,1,1,1,1,1,1,1,1,1,1,2.26825828102065e-46,1,1,3.04854463135726e-69,1,7.88473631358847e-27,1,0,1,1,1,0.989889818,1,1,0,0,1,1,1,1,3.19216454263053e-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.24293826667204e-27,1,0,1,1,1,0.663518744,1,1,1,1,1,0.942473528,2.35714457367656e-47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.06495038203139e-73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
XISTint14,XIST_int14_17910_19245,ZC3H11A;NOLC1;MBNL1;RNF187;METTL1,1;1;1;0.00751223;1,1;1;1;0.001502446;0.99976798,0.2,239.8579;215.2903;170.8535;150.7577;128.904,15.9344;14.4048;11.638;10.3867;9.026,87362,4257,952,1,1,1,1,1,1,1,1,1,1,1,5.29742911369607e-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6.05762284147276e-63,1,1,1,1,1,1,1,1,1,1,1.4844073010433e-65,1,1,1.56001725039136e-166,1,2.82957284369273e-28,1,0,1,1,1,0.779351359,1,1,0,0,1,1,1,1,1.25716372692413e-41,1,1,0.99976798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.1924592847336e-30,1,0,1,1,1,0.001502446,1,1,1,1,1,5.65149467661475e-69,4.70256534806308e-143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.59519150966997e-43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEAT1chk1,NEAT1chk1_0_1000,U2AF2;CSTF2T;U2AF1;HNRNPU;HNRNPA1,9.31505008318593e-36;0;0;0;9.9684615178355e-137,9.31505008318593e-36;0;0;0;7.9747692142684e-137,1,4459.6314;3855.2714;3822.4944;3516.2574;3195.4836,28.4276;24.7107;24.5091;22.6257;20.6528,17175,5013,466,0,0,0,0,1.4208886523398e-139,0,0,0,8.27210583582259e-261,0,0,2.52982761476403e-30,5.18514711914737e-280,0,0,0,4.51156739235889e-224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.08947910157209e-33,0,0,0,0,0,0,0,2.1147499102979e-268,0,2.52059141069163e-69,5.30187891635335e-55,1.97289460026743e-174,0,1,7.9747692142684e-137,1,0,1,0,0,0,0.999998278,0,0.629976136,1,1,1.50629666950335e-238,0,3.89908825395694e-26,0,1,0,0,1.4167870311621e-175,0,0,0,0,0,0,1.08144320792401e-37,6.05513815970128e-20,4.56462225189445e-197,0,0,3.53404461094821e-49,0,1.46961758554985e-253,0,0.111750655,7.31595517723237e-192,1,0,0,1.45116929043721e-93,6.44360750458649e-109,0,3.35563219405671e-308,0,0,0,2.3359038284135e-17,0.675803737,7.3487185823683e-152,0,1.33139611793803e-163,1.42555617501039e-284,0,1.29547431144312e-88,0,0,1.63768938802581e-22,0,0,0,4.4960418909689e-80,6.52225424931502e-114,1.38453961879999e-287,0,0,0,0,1.41897716464693e-210,0,9.31505008318593e-36,9.90774331169391e-160,4.83971858935997e-102,0,0,4.64104421197407e-216,2.76025462560508e-284,0,0,0,3.87815983650811e-159,0,0,0,8.82729125049227e-181,2.98111205610533e-249,0
NEAT1chk2,NEAT1chk2_1000_2000,CSTF2T;HNRNPM;ZRANB2;HNRNPUL1;EWSR1,9.84058584996553e-11;6.70577797368385e-18;4.31617990174196e-06;6.4066202065654e-08;9.84058584996553e-11,4.86529961091141e-11;1.34115559473677e-18;4.31617990174196e-06;5.12529616525232e-08;5.90435150997932e-11,1,4121.2929;4113.9137;3162.8016;2182.7871;2132.3203,36.6205;36.5568;28.3363;19.8659;19.4298,204,182,356.5,0.010537033,6.44237562823513e-05,0.002807004,5.3348703517416e-10,0.008775802,0.008526864,1.15671209353917e-05,0.000674561,0.013171287,0.5,0.013769535,0.064055942,0.568783756,4.86529961091141e-11,7.98015860009614e-12,0.000138833,0.160764714,0.030095839,5.96418702974065e-05,0.011292142,3.61162824636098e-06,4.17402435350443e-11,5.57703877620965e-08,0.074494577,1.36647117625114e-05,0.001638935,3.17162801067983e-07,5.26812987108939e-08,0.12090014,0.000589004,0.101801851,0.299509135,8.01225003823803e-05,2.5651104207629e-13,0.992164285,5.90435150997932e-11,0.059964723,2.43501856807349e-12,0.030291871,5.5577682722616e-05,0.008651948,1.69991847849241e-06,2.66624325128079e-09,0.014607268,0.000500418,0.000635559,0.000180097,0.284277893,0.015381303,0.234734457,1.92399463534672e-11,0.472114602,7.84759712957391e-10,0.898723614,0.320876036,0.999394553,1.34115559473677e-18,5.12529616525232e-08,8.03070598564123e-15,0.953063455,0.407960559,0.209866909,0.997191866,0.81694523,0.047079429,0.00650167,0.171392422,0.020970943,0.022965184,0.130659418,0.012362125,0.413841579,2.23494005808375e-12,0.009293113,0.000142725,0.029778689,0.001082258,4.10965748517899e-10,0.158496326,0.048756269,0.599087242,0.208181827,1.14379685189999e-05,0.055725587,0.018118607,0.092497673,0.428814717,0.549318096,0.215838622,0.606518289,4.65453059867777e-11,0.273784038,0.457084708,0.742071102,0.007433981,0.56204753,0.003201472,0.015046279,0.585307279,0.000480908,0.020880787,0.207223111,0.77795941,0.814453315,4.18181741947415e-05,0.174239772,0.312032266,0.000190302,0.000641241,0.274718702,0.00545756,0.179680807,0.086985607,0.5,0.004858097,3.14627305606262e-09,4.53283922710507e-06,1.98453747001816e-05,2.60923207187548e-06,0.020676769,5.82301267050345e-05,0.01190226,0.124301208,0.043933832,0.073208407,0.014384668,0.012511253,0.030705847,0.017443857,1.99128228676334e-05,0.00319008,4.49017986254141e-06,0.918174036,0.001789774,0.014991585,5.56965142858578e-05,0.679973908,0.30046342,4.31617990174196e-06
NEAT1chk3,NEAT1chk3_2000_3000,CSTF2T;GTF2F1;HNRNPUL1;EXOSC5;HNRNPU,0.045760185;9.60127666178086e-16;2.57283288540505e-117;7.5062696372946e-256;3.35449788966122e-189,0.045760185;7.68102132942469e-16;1.54369973124303e-117;1.50125392745892e-256;1.34179915586449e-189,1,3080.9433;2878.4473;1436.0173;1331.5272;1321.1621,33.5293;31.3913;16.1618;15.0586;14.9492,10038,2824,600,1.35410565083618e-46,8.60374853718507e-09,1,4.10047884679338e-112,0.074741063,1,2.04199804531309e-10,0.996400072,3.1320074397024e-07,4.99185709947524e-07,3.44527815610646e-10,1.84997795573839e-33,8.56207629834516e-31,0.045760185,0.936478669,0.010575982,6.53000313557959e-19,2.71224820558074e-27,6.38407424252682e-17,4.23878363988046e-12,0.002974219,0.940815349,0.697729885,0.999606156,1.50856651901389e-26,0.998864436,2.80730522203818e-12,4.17369285179052e-60,0.615595757,2.7529474914647e-41,1.41133544141129e-23,0.937009786,0.000123611,3.27403045404939e-59,2.54931975083234e-58,0.999999987,1.66446629389806e-17,1.50125392745892e-256,2.21121579548408e-05,1.88223851177089e-73,6.51315707387986e-07,4.85175233094968e-110,3.91178530055421e-26,0.160114839,7.90063591288651e-19,0.005981835,5.78724955096268e-10,9.78797151126955e-20,6.1086515516574e-193,9.31945230776442e-24,7.68102132942469e-16,7.89361881357962e-76,2.36449240985082e-294,1,1,1,6.86314275267475e-205,1.54369973124303e-117,1.34179915586449e-189,2.26905735099548e-12,0.930260282,1,3.04401934450777e-40,0,2.81443141679314e-69,0.999991147,3.59235269074135e-31,0.945655239,1,1,0.743952169,7.84610893135022e-44,1.65653888698424e-104,1.02226864431988e-07,0.00012435,0.006624611,0.999999618,0.397856353,4.19977293311742e-25,0.057853389,0.702669211,1,0.999999999,3.95001103224772e-21,1.67600050471383e-11,1,6.67777760042439e-11,1.72302717430225e-17,2.7107071288014e-06,0.000222426,9.50348724669785e-45,0.54186508,6.63719614840105e-31,0.918493523,0.022936274,0.437197476,2.83338676220047e-08,0.977366321,1,1.46306084202829e-168,2.33685298286893e-46,0.019914722,0.999996151,0.968728989,3.47561667514661e-84,2.01297513244109e-11,9.43181325739422e-14,1,0.999892414,2.05051410132606e-08,3.36254712744936e-11,9.77064590326404e-23,0.999288305,0.999997821,4.13716137470028e-21,1.12280077610241e-225,2.91841937221507e-33,1.61942882458223e-53,1.29916575247783e-18,4.21345844129409e-17,3.81206605615343e-14,9.67451352172953e-39,1.92350116493054e-56,2.43740008370222e-29,0.010695364,0.332618038,0.000416091,1.68584140654027e-16,6.92732928270607e-06,1.24477338958929e-06,1.16521249060816e-28,0.998514925,0.957898633,1,1.40846895310668e-49,1.29516961062168e-18,2.38525578301585e-24,1.12294168889289e-09,5.81705260411761e-37
NEAT1chk4,NEAT1chk4_3000_4000,CSTF2T;KHSRP;HNRNPUL1;FUS;ZC3H11A,1;0;1;1;1,1;0;1;1;1,0.2,2869.2293;2461.8308;1559.8419;1449.9476;1303.1727,36.908;31.8095;20.5212;19.1459;17.309,96659,4175,668,1,1,1,1,1,1,1,1,1,1,1,2.00081948060863e-50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1.22526076962931e-156,1,1,6.11284165900885e-28,1,1.02631196092839e-60,1,0,1,1,1,1.62732294889327e-12,1,1,0,0,1,1,0.989312983,1,7.51845773217657e-98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0013207079568e-83,1,0,1,1,0.217504981,1,1,1,1,1,1,1,0.56964784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.3995245594692e-182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEAT1chk5,NEAT1chk5_4000_5000,CSTF2T;NONO;TIA1;EWSR1;HNRNPUL1,1.6679870976536e-12;5.7271405762809e-19;4.18465795874772e-17;1.6679870976536e-12;6.99161735119846e-06,1.33438967812288e-12;1.14542811525618e-19;1.67386318349909e-17;1.06546936250512e-12;6.99161735119846e-06,1,2906.7359;1664.353;1515.4141;1239.8886;1154.4105,72.646;42.0234;38.3523;31.5611;29.4542,312,274,358,0.008359592,0.000143819,0.029692039,3.19372789688253e-10,0.040175239,0.003171859,2.32306417542728e-07,0.02668699,0.019781934,0.048968591,0.000373729,0.40518739,0.048345615,1.33438967812288e-12,2.77535615114576e-11,2.2246824070773e-06,0.001860745,0.002801477,5.15283004030191e-08,0.252619018,1.48021812758872e-06,2.56998830955807e-07,1.02589902755081e-07,2.57382945978491e-05,8.94733973994364e-05,9.04560216391046e-08,2.28106762810421e-08,7.30778918480392e-06,0.000254096,0.000233914,0.032766299,0.003334771,1.793248505094e-05,1.53859601256943e-11,0.001754785,1.06546936250512e-12,0.132444379,1.36967220279932e-10,8.35237553663603e-05,6.17664588110544e-05,0.013681364,2.99385228902849e-07,2.45163041959074e-06,0.006138476,0.000944872,0.085066846,6.0968969800601e-07,0.011640156,0.008044385,0.210637858,1.02978024360943e-06,0.978160786,0.270510423,0.046293931,3.49255668408127e-08,0.999371243,4.39078012241124e-24,6.99161735119846e-06,0.00032772,0.001343618,0.001346911,0.011838811,0.999974665,0.005925064,0.036838225,0.019518028,0.000988036,2.94748024948752e-06,2.02181802869422e-14,0.000122797,3.6839791176328e-05,0.415685701,1.56027271320926e-10,8.26818716861575e-07,1.07008716116623e-11,0.079714399,2.9105318333943e-05,1.14542811525618e-19,0.022382412,0.071106621,0.021600597,1.03881104907695e-05,7.16509620674993e-07,0.201775783,6.514197779653e-05,6.74832738515155e-16,0.235775361,0.001496029,2.53116152830465e-08,0.358364428,2.79651429853004e-10,0.623685733,0.003659163,0.992463266,0.017265194,0.002496756,0.000851504,0.010681837,0.966944505,0.994275321,0.830809368,0.012688064,0.192286662,0.42756607,0.000418906,0.011063694,0.141976101,8.43765414512094e-05,1.94651313352282e-10,1.72457868819506e-06,0.002288114,0.350004103,0.087785331,0.600252319,0.004110486,0.001255488,4.98176608377885e-11,7.89187927102479e-06,1.67386318349909e-17,0.020915972,1.6322075339182e-05,9.6700164976322e-10,2.17715327208598e-06,0.251028833,0.011897877,0.01038706,0.004297548,0.054894051,0.005484705,7.59207059229114e-06,0.001822673,4.59475415675583e-07,0.003281617,0.000136891,0.172404465,2.52545982521364e-05,0.133558238,0.231128497,3.6879157280942e-11
NEAT1chk6,NEAT1chk6_5000_6000,CSTF2T;NONO;QKI;HNRNPUL1;TIA1,0.5;0.5;0.5;0.5;0.5,0.5;0.5;0.5;0.185546685;0.5,0,682.2612;660.2617;525.9246;424.1044;353.2683,21.9613;21.2854;17.1581;14.0299;11.8536,3,3,760,1,1,1,1,0.977249868,1,1,1,0.963180865,0.977249868,0.5,0.5,0.977249868,0.5,0.5,1,0.5,0.963180865,0.5,0.814453315,1,1,1,1,1,1,1,0.963180865,0.977249868,0.977249868,0.977249868,1,0.185546685,0.977249868,0.5,0.5,0.5,1,1,1,0.977249868,0.5,0.5,0.5,1,1,1,1,0.5,0.75,1,0.5,0.185546685,1,1,0.5,0.977249868,0.185546685,0.185546685,0.977249868,0.5,0.5,0.25,0.5,1,1,0.25,0.5,0.5,0.5,0.977249868,0.625,1,0.977249868,0.977249868,0.963180865,0.977249868,0.5,1,1,1,1,0.5,0.963180865,0.977249868,0.5,0.5,0.185546685,1,0.5,0.977249868,1,0.977249868,0.977249868,0.977249868,0.5,0.977249868,0.185546685,0.814453315,0.814453315,0.977249868,1,0.5,1,0.814453315,1,1,0.5,0.5,0.814453315,0.625,0.977249868,0.5,1,0.5,0.25,1,0.5,0.5,1,1,0.5,1,0.5,1,1,0.5,1,1,0.977249868,1,0.5,0.977249868,1,0.963180865,0.5,0.814453315,1,1
NEAT1chk7,NEAT1chk7_6000_7000,TARDBP;ELAC2;IGF2BP1;EIF4G2;TIA1,1;1;6.18836452858305e-11;1;1,1;1;1.23767290571661e-11;1;1,0.2,953.6516;816.6998;264.9387;232.8981;172.9859,25.8251;22.2601;7.8968;7.0627;5.5031,109208,4466,650,1,1,1,1,1,1,1,1,1,1,1,7.06924100962576e-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3.86357474266241e-284,1,1,1,1,1,1,1,1,1,1,1.14632942585012e-90,1,1,0.910691741,1,5.3101592858545e-198,1,0,1,1,1,1.23767290571661e-11,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.26653284718606e-77,1,0,1,1,0.597205772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.86867522602907e-297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
