"query","query_coords","top5RBP","top5RBP_adjpval","top5RBP_pval","top5hitpct","top5rpm","top5fc","hit_totalcount","transcript_totalcount","medlen","AARS","AATF","ABCF1","ADAT1","AGGF1","AKAP1","AKAP8L","APEX1","APOBEC3C","AQR","BUD13","CPEB4","CPSF6","CSTF2T","DDX1","DDX21","DDX24","DDX3X","DDX42","DDX43","DDX47","DDX51","DDX52","DDX55","DDX6","DGCR8","DHX30","DROSHA","EEF2","EFTUD2","EIF3G","EIF4E","EIF4G2","ELAC2","ELAVL1","EWSR1","EXOSC10","EXOSC5","FAM120A","FASTKD2","FMR1","FTO","FUS","FXR1","FXR2","GARS","GEMIN5","GNL3","GPKOW","GRWD1","GTF2F1","HLTF","HNRNPA1","HNRNPC","HNRNPK","HNRNPL","HNRNPM","HNRNPUL1","HNRNPU","IGF2BP1","IGF2BP2","ILF3","KHDRBS1","KHSRP","LARP4","LARP7","LIN28B","LSM11","MATR3","MBNL1","METAP2","METTL1","MORC2","MTPAP","NCBP2","NIPBL","NOLC1","NONO","NPM1","NSUN2","PABPC4","PCBP1","PHF6","PPIL4","PRPF8","PTBP1","PUM1","PUM2","PUS1","QKI","RBFOX2","RBM15","RBM22","RNF187","RPS10","RPS11","RPS3","RPS6","RYBP","SAFB2","SAFB","SBDS","SDAD1","SERBP1","SF3B1","SF3B4","SLBP","SLTM","SMNDC1","SND1","SRSF1","SRSF7","SRSF9","SSB","SUPV3L1","TAF15","TARDBP","TBRG4","TIA1","TRA2A","TROVE2","U2AF1","U2AF2","UCHL5","UPF1","UTP18","UTP3","WDR3","WDR43","WRN","XRCC6","XRN2","YBX3","YWHAG","ZC3H11A","ZC3H8","ZNF622","ZNF800","ZRANB2"
"XISTint6","XIST_int6_8140_9207","HNRNPU;HNRNPK;HNRNPL;ELAVL1;HNRNPC","1;1;0;0;1","1;1;0;0;1",0.4,"134.2318;119.309;99.4251;56.9696;25.4818","8.4333;7.6069;6.5058;4.1548;2.4111",27941,3223,506,1,1,1,0.99999930791585,1,1,1,1,1,1,1,0.354341155652325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.17585938845977e-177,1,1,1,1,1,1,1,1,1,1,0.999999963511608,1,1,1,1,1,1,0,0.00247422348883404,1,1,0.209022164553794,1,1,8.51231390215826e-07,0,1,1,0.99999807601812,1,0,1,1,1,1,1,1,1,1,1,1,0.999999999800379,1,1,1,1,1,2.17630789048685e-18,1,2.02279037174361e-05,1,2.0867236766347e-139,1,1,0.999999999908822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999881268,1,1,1,1,1,1,1,1,0.999999999949543,1,1,1,5.07993104874562e-33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"XISTint7","XIST_int7_9207_10274","HNRNPK;HNRNPU;DDX42;ILF3;DROSHA","5.83363209268295e-50;1;1;1;1","1.16672641853659e-50;1;1;0.999999799832242;1",0.2,"560.3586;94.9349;30.0743;28.0194;22.0591","28.1153;5.5938;2.4553;2.3558;2.0674",7356,2429,287,0.999999999663948,1,0.999999999093537,0.996075585798464,0.999990598565784,0.999999999999994,1,0.999997347994529,0.999999998192109,1,0.999999999998338,0.984509635138387,0.99999999999836,1,1,0.999999999943896,0.997513970878257,0.999995301591447,1,0.999999999942819,1,1,1,1,0.999999999999927,0.999999999944927,0.999999999994028,1,0.999999994557617,1,0.999999999993739,0.999999999999998,1,1,3.97590917026132e-21,1,0.999999999999976,2.88501162395206e-13,0.999999997799536,1,0.999999970810985,0.999999999999996,1,0.999999831158586,1,0.999999999069919,0.999999956107271,0.99999999963506,0.999903904354716,0.999998372431224,1,0.999999279999658,0.999999999999997,1,1.16672641853659e-50,8.17832116699311e-30,0.000522849577362349,0.999963419982371,1,0.973117556504696,0.99999985015062,0.999999799832242,0.999999999837909,1.14014523852493e-108,1,0.999999999999794,0.998772327283846,1,8.97944447511673e-129,0.999997672391419,0.999999999999909,1,0.999999999997334,1,1,0.999999999999999,1,0.999999005687744,0.999836768279383,0.998013705601118,0.999999997080831,0.903378527305106,1,0.99999999999895,0.999999997150552,8.46934295073743e-74,0.99999999846722,0.91570453231993,0.999374594388559,1.50064199328468e-20,0.957683683157519,1,0.710078129381738,1,1,0.999999999543031,0.999999998144991,0.99999999999919,1,1,0.999999999999227,0.999999980198173,0.99999999996486,0.999999598805464,0.999999253421259,0.999999999999814,0.999973103172262,1,1,0.940898100133266,0.999999999999998,0.999999953432855,0.999999999999995,0.999971878827745,0.999990030726622,1,0.999999624757823,0.999999999532284,0.00444780979302732,0.999999922072424,0.99979605662806,0.0490897129433655,2.41956871417109e-23,0.999999782219172,0.999999998858221,0.999999999999953,0.999999999997501,0.999999990787467,0.999999999852968,1,1,1,0.999895705207027,1,0.999999998618066,0.999999999999998,0.998605521671135,0.999997174414481,0.587829278841157
"XISTint8","XIST_int8_10274_11342","KHDRBS1;DDX43;NOLC1;KHSRP;U2AF2","0;1;1;0;2.32103061030687e-55","0;1;1;0;1.39261836618412e-55",0.6,"63.176;46.2824;41.5475;40.1222;36.4272","3.9446;3.1572;2.9365;2.8701;2.6978",42598,3286,856,1,1,1,1,1,1,1,1,1,1,1,4.10219158671952e-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5.80740471763335e-20,1,1,1,1,1,1,1,1,1,1,3.81220316957862e-29,1,1,4.56787999972058e-09,1,0.995471679509986,1,0,1,1,1,0.62460050304572,1,1,0,0,1,1,0.999999999816407,1,1.4520485256811e-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.13895343011295e-11,1,4.52799079202974e-260,1,1,0.999999999877904,0.999999267779189,1,1,1,1,1,1,0.999999999999932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39261836618412e-55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"XISTint9","XIST_int9_11342_11922","DDX43;ZNF622;GRWD1;EXOSC10;ILF3","0.589622782727464;0.589622782727464;0.538782171421485;0.589622782727464;0.126980644836131","0.589622782727464;0.488562294568466;0.215512868568594;0.52858826536191;0.0253961289672262",0,"352.0838;187.4507;180.2003;163.2329;154.268","28.4234;15.6003;15.0356;13.714;13.0157",244,232,205,0.347298711775713,0.84326601158531,0.354802185418071,0.81612446237223,0.00680312200657439,0.11209579607438,0.47926004074502,0.885655972733718,0.608030690636041,0.988227696084086,0.250946224287942,0.848270185060325,0.362878705753459,0.265434651984254,0.961683043366871,0.941930750075227,0.45774642332275,0.926534186857095,0.637198654759427,0.589622782727464,0.876972851054426,0.549110086888109,0.475883259481289,0.251783442302196,0.983651100090144,0.949682239541298,0.49767212677672,0.512913496681443,0.935833246726571,0.741447336192811,0.522699682479804,0.418789652099535,0.829156106607607,0.679410006055137,0.995616345309578,0.796408881710184,0.52858826536191,0.665460685439792,0.860921542823145,0.343018552006558,0.608492852287401,0.601943833219002,0.382945855834793,0.629774772908488,0.87044925692098,0.182431350836677,0.719585057443739,0.69185333031702,0.761848134270637,0.215512868568594,0.907907685537952,0.700141044876391,0.581955078454714,0.85860862723429,0.00415873552564851,0.482975767167839,0.269683827103443,0.94551342385349,0.0174559873153682,0.646400087568855,0.559559348770856,0.0253961289672262,0.917272785151785,0.952017197216644,0.150101141392675,0.711948228361407,0.60362188284365,0.108918081537852,4.01508114842838e-05,0.405576289247682,0.249804630900694,0.144791492200293,0.962059633134643,0.0537094812620248,0.125099459947108,0.845307539122959,0.122945727822818,0.964969854909098,0.758036347776927,0.5,0.525015886068655,0.171050498534306,0.373391947986251,0.364042558711659,0.74691609067496,0.0029852936178627,0.508761136449139,0.630078473280148,0.530305321563321,0.24209491005749,0.0203574224574836,0.210700363649812,0.314749764453721,0.361620382179171,0.0911633010040695,0.664935648040094,0.679521044515262,0.553458831129174,0.276008197904491,0.586563657080685,0.0661395705652987,0.163306717007579,0.575091696305096,0.969315585430299,0.172037671481987,0.82124376564933,0.662506643014755,0.45282933755059,0.748644396443758,0.748740158638952,0.824460125337051,0.515161366570727,0.118447745966972,0.799160916765113,0.911235073793923,0.564196295978467,0.677797097983824,0.93788327320252,0.880921094558759,0.145414588232464,0.512234619111202,0.296005499875559,0.216647651590748,0.429211955784277,0.840812180107915,0.40815958189155,0.81593987465324,0.264684053092399,0.733982801894165,0.705028255424534,0.0717536222217094,0.940201551967089,0.19432512104931,0.46191014750608,0.0791305692287689,0.55311678922631,0.488562294568466,0.822326904061379,0.282061725644268
"XISTrE","XIST_rE_11922_12586","PTBP1;MATR3;MBNL1;TIA1;SND1","1.21381218519823e-255;0;0.999999748561235;5.28081716372488e-58;2.49965831038139e-05","4.85524874079293e-256;0;0.999999748561235;3.16849029823493e-58;1.99972664830511e-05",0.8,"3717.4101;1321.115;302.6957;201.5005;145.1482","173.3181;62.2394;15.0313;10.3404;7.7282",18643,3590,215,0.999999999977737,0.999999999999998,0.999999999999988,2.44656761079381e-17,0.999997575324078,0.999999999999942,1,0.99998314896584,0.999999995178836,1,0.999999999131288,0.999797171645729,0.999999847769273,1,1,0.999999994145746,0.854725901332809,0.973366247201789,1,0.999999931279871,0.999999992910735,1,0.999999966334944,1,1,0.999969134801013,0.999999999752037,0.999999999999927,0.999999999999402,1,0.999966976149677,1,1,0.941870756055123,8.17959805402232e-191,1,0.999999998774383,3.13293910115415e-161,0.999999999999588,0.999999999999999,0.999998382608732,0.999999999823351,1,0.999992143442759,0.99999999999999,0.999966991677292,0.944213422770887,0.997145300780134,0.999936650768112,0.996334657512148,1,0.999999999997779,1,1,7.30212027910177e-50,2.9088516656834e-35,3.09716467204399e-102,0.999999284993676,1,0.0585153507909791,0.999996126040836,0.999999999951282,1,2.35037969562702e-185,1,1,0.803853074862263,1,0,0.999999748561235,1,1,0.939317970884314,0.999999984594296,0.999987877057506,1,1,9.77453132318983e-07,0.976477199274023,0.821482232053389,1,0.996344940611495,1,0.999999999999993,0.999999632494093,4.85524874079293e-256,0.999995341461578,0.225585423042706,0.497206010929722,3.3916085447863e-37,0.105909910227928,1,0.0744469994055829,1,0.999999991226039,0.999999999937339,0.999990333654668,1,1,1,1,0.999924741732614,0.999999999999756,0.995822499260912,0.999973067451943,0.999999999999786,0.99699612488129,1,0.999999999999999,1.99972664830511e-05,0.999999999999058,0.998326873142322,1,0.924398179191251,0.999984052058725,1,0.221676788107134,0.999999930873969,3.16849029823493e-58,0.999999940143203,0.00418261635587049,3.71328699427482e-06,6.97005211024533e-60,0.999814270860385,0.999999999998,1,0.999999999695386,0.999999999997659,0.999999997477668,0.999999999999794,1,1,0.98856998396165,1,1,0.999999999998253,0.961679802407973,0.999997924817655,0.717971184503982
"XISTint10","XIST_int10_12586_13917","NOLC1;DDX43;TRA2A;GRWD1;UCHL5","0.905116317276443;0.528680016765508;0.58836359727164;0.528680016765508;0.528680016765508","0.905116317276443;0.199027849954936;0.470690877817312;0.216259438673669;0.317208010059305",0,"359.4871;281.7753;264.6232;247.8739;234.6695","16.3871;13.0608;12.3266;11.6097;11.0445",233,224,281,0.258967256434949,0.72689289498705,0.932088567726532,0.4946642725061,0.600259316614597,0.926233979701917,0.91280378743058,0.747107183968524,0.4880754504751,0.230732290631602,0.840338787497459,0.320073803324571,0.376688008991094,0.771236580600323,0.986854230303608,0.778623755772246,0.629920193875009,0.0275895460271448,0.886440849561686,0.199027849954936,0.77532428063428,0.857382529079392,0.784124886793019,0.800394567878876,0.950794971063769,0.95470122772498,0.967220733051755,0.36996926994552,0.806198768551765,0.48801392736536,0.83373823394358,0.148407364188117,0.392746729475347,0.72237884605461,0.855939767960843,0.897534716038198,0.425585679002369,0.396437415623751,0.977154063526611,0.730994424124984,0.634697792802856,0.362277996116108,0.43666539712504,0.990667588083341,0.612778118620006,0.123351757304661,0.713755230544458,0.547210792867598,0.182013147793806,0.216259438673669,0.92915937441863,0.0582288800471857,7.6475219396951e-06,0.999143810188393,0.991378353010955,0.719028896992966,0.307415821459487,0.957875750203843,0.0032459015728955,0.940538403546569,0.966057804730269,0.739762988342617,0.758825120311746,0.816946384694975,0.321606936129056,0.571851461826813,0.92133379283915,0.974679273195899,0.607782555786135,0.958253859444244,0.614616401464465,0.527491603308376,0.167342467158957,0.329741231768417,0.430177561607696,0.865829165395439,0.905116317276443,0.997957036700869,0.113893011070232,0.977249868051821,0.921037134282699,0.997386039376471,0.994692128658811,0.163699408561007,0.9800520509747,0.853763678617422,0.507222944210223,0.99981939036701,0.951792016621318,0.294398543035742,0.698634185750785,0.451761352390473,0.909895845440482,0.900656811298955,0.71609581705736,0.833639782679576,0.775945562213786,0.497218967956933,0.761442527666367,0.00362031926531306,0.0423217419945962,0.870756973883233,0.540459699062119,0.992875960163826,0.772245969202926,0.565179531438275,0.220604259752939,0.896618218553454,0.988940923869372,0.876440396781429,0.0696599907078259,0.0175577875879701,0.501671273677298,0.427566070292353,0.116976416735295,0.00206632742700285,0.0520288657742247,0.0801956662501139,0.998682579370851,0.470690877817312,0.9250453408868,0.97732329160248,0.889392360020761,0.317208010059305,0.825588377024462,0.956714090488664,0.379138988883633,0.530307070498317,0.264872071970888,0.999175207763266,0.612581215606556,0.994018988717817,0.76574414928229,0.977386775465364,0.234997956363212,0.223794136433095,0.174216315234548,0.590428976979589,0.841677625665062
"XISTint11","XIST_int11_13917_15248","HNRNPU;ZC3H11A;LIN28B;SAFB;KHDRBS1","1;1;1;3.2407869896098e-43;0","1;1;0.999999253960724;1.29631479584392e-43;0",0.4,"49.926;49.0641;40.6951;22.4742;19.3266","3.6825;3.6362;3.1866;2.2076;2.0384",92470,4039,620,1,1,1,1,1,1,1,1,1,1,1,1.68030801185417e-38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4.2197667878313e-28,1,1,1,1,1,1,1,1,1,1,2.24383508978683e-43,1,1,4.53871662177461e-86,1,1,1,0,1,1,1,2.83466779289087e-09,1,1,0,0,1,1,0.999999253960724,1,0.999999999900957,1,1,0.0193934002399159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.38565727395116e-32,1,0,1,1,0.99999974437379,1.52559581541024e-32,1,1,1,1,1,3.08196771890431e-19,1.29631479584392e-43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.36917917882241e-33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"XISTint12","XIST_int12_15248_16579","HNRNPU;HNRNPA1;KHDRBS1;SAFB;METTL1","1;1;0;1.33163389491003e-19;1.03415950893212e-05","1;1;0;5.32653557964014e-20;6.2049570535927e-06",0.6,"74.4044;47.7374;43.3588;34.8416;21.5639","5.4982;3.886;3.6213;3.1064;2.3037",78516,3825,541,1,1,1,1,1,1,1,1,1,1,1,7.447283490733e-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.88551373099499e-272,1,1,3.5336875913264e-27,1,1,1,1,1,1,1,1,1,1,0.00213111015211937,1,1,5.16077382129203e-40,1,1,1,0,1,1,1,0.103299539720116,1,1,0,0,0.999999999981476,1,0.999999999999323,1,1,1,1,6.2049570535927e-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000274746389045177,1,5.22300322731532e-235,1,1,1,3.82837694741227e-55,1,1,1,1,1,1.10113429226994e-51,5.32653557964014e-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999912656065365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"XISTint13","XIST_int13_16579_17910","KHDRBS1;SAFB;ZC3H11A;ILF3;RNF187","0;0.134281172961441;1;1;0.0131680830995041","0;0.0805687037768644;1;1;0.00526723323980164",0.4,"55.8031;51.1588;43.0246;42.0286;41.4265","3.9781;3.7303;3.2962;3.243;3.2109",56212,3611,693,1,1,1,1,1,1,1,1,1,1,1,1.03685303421173e-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4.3082505310706e-56,1,1,1,1,1,1,1,1,1,1,1.23320513317415e-17,1,1,5.42049030160929e-22,1,0.999999999999912,1,0,1,1,1,0.0071581349732185,1,1,0,0,1,1,0.999999999985794,1,1.24785801519353e-78,1,1,0.999999999999842,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,2.54525868243055e-08,1,1.47915998088585e-296,1,1,0.999999999563467,0.00526723323980164,1,1,1,1,1,1,0.0805687037768644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.6983369524525e-44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"XISTint14","XIST_int14_17910_19245","ZC3H11A;NOLC1;MBNL1;RNF187;METTL1","1;1;1;1.21349206973493e-25;0.00356232712374895","1;1;1;2.42698413946987e-26;0.00142493084949958",0.4,"239.8579;215.2903;170.8535;150.7577;128.904","15.9344;14.4048;11.638;10.3867;9.026",61973,3575,641,1,1,1,1,1,1,1,1,1,1,1,1.45713604495472e-41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4.01495617721744e-19,1,1,1,1,1,1,1,1,1,1,1.82661287319553e-54,1,1,2.28285555752973e-65,1,1,1,0,1,1,1,3.62957279417952e-10,1,1,0,0,0.999466501145917,1,0.992152462176106,1,0.308135950414572,1,1,0.00142493084949958,1,1,1,1,1,1,1,0.99999999999988,1,1,1,0.999999999999996,1,1,1,6.50989314485572e-20,1,9.82384248230487e-238,1,1,0.952394028838277,2.42698413946987e-26,1,1,1,1,1,1.90757044418711e-06,3.91135791123693e-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.21079139654586e-40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NEAT1chk1","NEAT1chk1_0_1000","U2AF2;CSTF2T;U2AF1;HNRNPU;HNRNPA1","8.84431519130551e-28;0;9.45124714654758e-235;0;1.3621661613542e-156","8.84431519130551e-28;0;5.67074828792855e-235;0;1.08973292908336e-156",1,"4459.6314;3855.2714;3822.4944;3516.2574;3195.4836","28.4276;24.7107;24.5091;22.6257;20.6528",14472,4094,830,0,0,0,0,1.74554186812916e-96,0,0,0,5.22179318085571e-247,0,0,2.29788205839466e-21,6.55327800038473e-229,0,0,0,4.60911556326034e-268,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32176848140297e-264,0,0,0,1,0,0,9.21431010119183e-10,0,0,0,0,0,0,0,1.26858522103643e-231,0,6.84059830486008e-64,1.5593624474387e-37,6.45644223815667e-178,0,0.999999999873418,1.08973292908336e-156,1,0,1,0,0,0,0.0492626985610967,0,0.0001422437930514,1,1,2.8960660011152e-186,0,2.37667441000109e-37,0,1,0,0,3.70591046237938e-115,0,0,0,0,0,0,1.12183878721467e-43,1.36592455370992e-07,1.80466980856312e-227,0,0,1.15744493558796e-41,0,3.62089694053154e-183,0,0.00945381335278911,7.49304183386321e-168,1,0,0,1.33632692699544e-45,1.67474595681444e-63,0,1.95772780794925e-267,6.4906311896781e-292,0,8.61762951860894e-261,1.26597191723865e-07,0.999976608029657,3.08284538024731e-111,0,9.66726820015552e-155,1.25953077132519e-235,0,5.37275883553417e-85,0,0,1.19539896657124e-37,0,6.60043296703169e-292,0,1.08853162232682e-47,2.42538212186126e-105,9.20496250097825e-305,2.30919000339455e-258,0,0,0,1.02068075556513e-184,5.67074828792855e-235,8.84431519130551e-28,7.80897803300858e-177,5.02297981530715e-130,0,0,6.18566133193554e-183,3.35806951613311e-262,0,0,0,7.01905986737294e-226,0,7.02837070616709e-269,0,2.14829194585567e-194,4.29904213478789e-263,0
"NEAT1chk2","NEAT1chk2_1000_2000","CSTF2T;HNRNPM;ZRANB2;HNRNPUL1;EWSR1","7.01031159677995e-32;6.8800348041448e-43;5.56720103736946e-14;1.38798734625637e-12;2.48903895399683e-30","2.80412463871198e-32;1.37600696082896e-43;4.45376082989557e-14;1.38798734625637e-12;1.4934233723981e-30",1,"4121.2929;4113.9137;3162.8016;2182.7871;2132.3203","36.6205;36.5568;28.3363;19.8659;19.4298",1074,818,299,1.27745025215438e-08,2.52075712935302e-11,4.2311539062316e-07,2.1931497128136e-23,0.0179216114003412,3.54995368445331e-05,1.68496028308161e-18,1.32903957325529e-05,8.29958260702568e-06,4.3261631751064e-06,0.00162381382388664,0.0309909238624392,4.70693963994845e-06,2.80412463871198e-32,4.83610816705166e-25,6.28285543603935e-07,0.000712217958064369,0.012004369683748,1.23074713453891e-15,0.00285390045169097,3.87381492536463e-13,1.90995010338287e-22,4.00482276152286e-17,8.71153245846549e-07,6.91041063048533e-14,2.40504388912932e-13,4.29800323988507e-15,2.01107945524694e-19,3.47801221245125e-05,2.03242248504854e-12,0.000235927686153873,1.33164108010159e-07,5.43729162854762e-21,2.65266235924295e-34,0.988942306653568,1.4934233723981e-30,0.00078216949981441,5.56199369377523e-26,5.29709983691947e-13,8.16422902685362e-11,5.7845146086885e-05,6.70838625754246e-09,7.6477194741528e-24,0.00519706585288878,7.61667659471084e-07,0.00400921530312185,5.91358868629621e-17,0.000151105698779404,0.000159152118649004,0.173738211536291,1.61717228971384e-31,0.395236374215057,3.47455459341159e-12,0.998076151896972,0.114157305395117,0.999999999954205,1.37600696082896e-43,1.38798734625637e-12,9.62256290127542e-25,0.0548735096843261,0.00320419613398267,0.218760990757414,0.999999994857705,0.0807348443820302,0.000627906445767238,2.25962610960876e-07,0.000315363927206762,4.04453850017122e-11,5.71952844791537e-08,0.00954663477237711,3.7096671747833e-05,0.000411245818480763,1.54109345193542e-26,8.78275502397932e-06,3.35529849097487e-13,0.00729658348466681,2.04626376784988e-10,1.11377283384917e-26,0.025173297712828,0.160053140365583,0.00161445286795591,2.00358495839511e-06,1.10356285179081e-13,0.0182312185187542,6.77468379642517e-09,0.000487723868133177,0.0303100237757545,0.00162245331415104,0.00105338406884676,0.909919058462664,8.3002582122823e-26,8.18530204960834e-05,0.012411107737206,0.0609719963940882,4.05952361336785e-07,0.00131982474353226,0.00068215725708964,8.48173447843752e-06,0.625992350438431,1.87955786123102e-05,0.269245637086736,0.0555356555641632,5.59219255246481e-05,0.00684980352905442,2.69928596504726e-11,8.09837691392373e-06,0.000193859731464649,1.77721670324586e-19,2.87313173606274e-15,0.0917681698688756,0.00517263230395667,0.0053205895797123,5.01950544849772e-08,0.0320938272820539,0.000144144672537155,1.78031432170699e-20,2.25801809977968e-18,8.23076658001829e-14,1.77438319130481e-21,0.000370443244662827,3.28392721868493e-08,2.71102105996679e-05,0.000551853706852142,0.0122941558360993,0.00016826413010985,6.40729677959725e-08,0.000360123464122398,0.000652272136051752,0.000162983615697958,9.13747002342537e-11,8.10647154426435e-08,4.99123609627448e-17,0.0072960475527167,4.39452043805629e-08,3.40647729865059e-06,1.97316639526854e-06,0.308618123777278,0.0118980391676604,4.45376082989557e-14
"NEAT1chk3","NEAT1chk3_2000_3000","CSTF2T;GTF2F1;HNRNPUL1;EXOSC5;HNRNPU","1.15559639249442e-23;1.00780306237302e-46;4.90908068646471e-38;1.13023058623459e-113;6.02555913969467e-76","1.15559639249442e-23;6.04681837423812e-47;3.92726454917177e-38;2.26046117246918e-114;2.41022365587787e-76",1,"3080.9433;2878.4473;1436.0173;1331.5272;1321.1621","33.5293;31.3913;16.1618;15.0586;14.9492",5804,2453,333,1.28438390781799e-16,1.18458124329419e-15,0.940353217467053,2.18089735831624e-68,0.0158333385300061,0.923465881661792,1.65900722874309e-19,0.542249455078336,2.54283323292589e-05,6.02206043478944e-08,0.000196101617182463,1.91600314934205e-07,1.75269527853302e-11,1.15559639249442e-23,8.42552203839522e-12,9.50455850476399e-05,2.17155883270026e-06,8.72403764347292e-08,1.44518715548664e-12,0.000300119246577325,2.09364621965451e-06,6.70217506026598e-09,3.23248943049557e-08,0.861157801022443,1.23910849670797e-13,0.0246133111513453,1.09011114908234e-18,1.50148083148454e-37,0.0722231374078173,3.30737219524734e-26,3.69252404848544e-12,0.0945803021520986,1.61413471052327e-05,1.4502779171312e-38,4.06613904691045e-10,1.19264280556779e-12,1.07369156746038e-07,2.26046117246918e-114,6.83614684918423e-09,3.59263096713735e-33,0.000570537471568406,6.76348138997221e-36,2.59148912095608e-24,0.483271738644691,1.58185355928805e-05,0.190147405795449,1.62296262133712e-09,1.31887112140879e-05,1.21930985403273e-45,1.37323851656732e-05,6.04681837423812e-47,4.78235033670841e-13,1.62767729336477e-85,0.999999999999834,1,0.999991508609375,1.32822072488281e-97,3.92726454917177e-38,2.41022365587787e-76,4.58016936042225e-05,0.0398417462872022,0.999999800566206,0.0270543366069718,6.66707795673111e-101,2.75539865667909e-23,0.481870332095023,0.000165202674680153,0.435130189872517,5.26438555507681e-07,0.954965901613994,0.11916530972354,2.68779495329025e-14,5.34919977918854e-66,2.80167330683575e-05,4.8792524451095e-08,0.000579618874664341,0.99500092419865,2.52785407195346e-09,6.4598543423158e-08,2.60945978062922e-05,0.28155153746711,0.999812428932823,0.0352178185663523,1.64653528797715e-08,9.375298904824e-07,0.987615054779686,0.00513162407379163,9.67813862261016e-06,0.00152947968292331,0.000349686542735107,1.18994787916084e-28,0.635307761620191,0.000110300863126996,0.182286434130299,0.00100785272160356,0.705725995947102,7.61824838594803e-05,0.0168146713271622,0.999422877897648,1.56574408370231e-52,3.55349725130414e-15,0.0198634552342831,0.99143463395434,0.370158555718164,5.2021660874239e-24,1.66313585819109e-06,0.000666634886150268,0.383961834439336,0.0710016750028303,0.0016625532103119,7.39200939868781e-06,4.05953447939337e-05,0.387059717678341,0.886205844921554,5.69753868745313e-06,3.54978039575136e-69,1.40253716830698e-11,1.60441931318783e-25,3.00497426971381e-14,3.53297231756005e-06,1.34855824190106e-07,4.50864304934753e-08,6.32578329746799e-11,2.32892620128298e-10,0.0233111294408745,0.00113833948248761,0.0295032585902683,2.37095617576818e-12,2.45279500106107e-06,1.31326438113732e-09,3.16728444368622e-10,8.64828182273492e-05,0.250458213471483,0.714923859518321,7.17754937948929e-17,1.94967093033547e-05,4.36716750544494e-08,0.00798705959458183,2.70878098768354e-25
"NEAT1chk4","NEAT1chk4_3000_4000","CSTF2T;KHSRP;HNRNPUL1;FUS;ZC3H11A","1;0;1;1;1","1;0;1;1;1",0.2,"2869.2293;2461.8308;1559.8419;1449.9476;1303.1727","36.908;31.8095;20.5212;19.1459;17.309",64385,3761,663,1,1,1,1,1,1,1,1,1,1,1,1.07527602155637e-32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4.94229196081887e-292,1,1,1,1,1,1,1,1,1,1,2.97912774500539e-52,1,1,1.72802274096623e-10,1,1,1,0,1,1,1,2.91096201606709e-16,1,1,0,0,1,1,0.403734157345521,1,1.82902666114251e-160,1,1,1,1,1,1,1,1,1,1,0.999999999999995,1,1,1,1,1,1,1,2.12210639852935e-44,1,0,1,1,0.40423739666707,1,1,1,1,1,1,1,0.996963980309704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.00554618852055e-70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
