chrX	73825984	73827314	XISTint10	0	-	76	65	28	96	527	26	340	9	61	151	1795	5743	78	307	209	80	54	370	60	78	3338	52	0	68	145	79	45	50	167	28	78	37	89	174	353	719	29	722	39	19	210	61	155	4252	16	4	25	80	49	192	2265	382	2226	406	587	0	796	0	67	368	85	52	350	913	830	565	11	71	823	33	1939	212	2658	251	1355	127	168	2613	61	85	18	7	38	35	1310	157	796	141	70	28	50	1372	239	18	1508	698	44	140	187	677	2255	2762	25	11	0	14	68	3	427	237	619	1013	453	53	6	6	486	202	103	897	1216	288	211	797	3483	46	38	68	39	205	9	1050	94	214	258	597	45	2627	223	45
chrX	73824653	73825983	XISTint11	0	-	42	0	0	43	35	10	74	0	4	8	44	4575	24	1	0	101	0	0	11	0	14	0	0	0	15	29	0	21	53	28	52	39	27	3	16	376	8	28	0	0	38	0	108	48	1	10	19	35	6	32	4	7	110	125	442	0	282	0	199	1982	11	0	227	767	0	45	0	353	58	0	31	50	280	121	86	30	20	231	17	0	28	0	0	0	183	0	0	4	41	27	0	134	0	0	173	65	3	40	10	130	453	810	2	0	0	21	22	0	1	44	200	11	2	20	2	7	211	18	92	90	9	109	6	2	7	44	11	11	11	19	8	90	5	9	2	206	8	22	0	7
chrX	73823322	73824652	XISTint12	0	-	37	0	0	104	51	13	40	0	0	1	101	4066	18	10	0	91	9	5	37	4	104	6	0	22	19	44	0	18	20	17	35	11	32	5	55	29	16	56	0	2	29	14	132	48	8	39	7	16	6	45	4	18	139	391	96	0	422	0	159	2630	0	0	125	1211	0	73	0	58	40	0	52	45	547	84	94	24	0	90	13	7	8	0	0	0	299	7	0	4	33	0	9	63	0	0	250	40	7	21	11	133	670	1013	2	0	0	3	22	0	17	7	130	30	36	2	0	0	308	35	26	4	24	68	0	2	7	64	19	14	0	39	13	77	0	18	2	69	13	11	0	4
chrX	73821991	73823321	XISTint13	0	-	28	15	0	76	143	0	147	16	43	19	160	4606	12	1	18	75	12	32	12	14	29	9	3	0	47	11	4	8	84	15	26	22	24	0	97	876	6	40	0	5	63	7	96	345	25	33	9	10	17	90	6	44	148	186	289	0	933	0	200	1321	1	18	840	1507	65	122	0	14	286	0	427	52	785	95	224	23	15	280	16	8	5	11	4	6	470	28	0	0	58	14	43	462	0	43	528	159	8	105	10	193	754	1378	0	3	0	7	25	0	42	67	162	53	20	13	5	0	228	13	38	222	17	166	1	2	11	39	0	8	4	41	0	99	10	40	10	188	22	56	4	21
chrX	73820656	73821990	XISTint14	0	-	27	9	0	91	315	8	175	24	17	14	535	3948	61	73	9	18	0	73	31	6	494	13	6	16	78	17	5	1	234	20	19	10	50	8	207	318	2	154	0	0	124	48	53	2661	24	18	10	45	12	108	238	22	808	129	874	0	651	0	117	98	3	0	404	516	40	362	0	0	389	0	1799	134	2081	64	201	25	152	1579	8	15	3	4	3	4	468	16	0	20	30	17	35	694	50	0	1464	395	20	83	22	552	1183	1312	4	0	0	25	52	2	71	26	121	183	20	58	0	0	113	58	24	105	158	70	14	196	424	28	27	4	11	105	8	505	17	10	35	779	2	476	32	3
chr11	65422797	65423796	NEAT1chk1	0	+	3282	2247	704	7461	2471	1703	12417	1057	1047	1308	5834	39969	1020	2834	46170	10550	3805	1886	1189	7478	3370	4072	5734	9003	2617	5660	3196	6818	7173	1308	5001	783	2099	3868	15316	969	12567	2818	7534	5243	3297	1034	4938	48112	583	2645	649	5647	609	3012	419	15741	5127	20427	2735	2538	3765	19705	14762	106387	2339	6767	2685	4230	4873	2413	2063	2985	3791	1574	5797	3893	8825	13051	7638	3008	629	6425	14010	444	1131	111	1140	4129	7846	3210	1116	2004	805	717	737	27411	3488	525	5253	3199	506	1818	2380	3507	14612	20034	234	99	58	1180	3271	122	5277	3547	6075	4288	2093	967	1178	606	13276	2822	4875	38842	4153	3929	14343	43202	6141	2754	1553	271	1688	1073	1759	5904	8691	2379	1562	2798	950	2029	1371	5369
chr11	65423797	65424796	NEAT1chk2	0	+	1292	1064	275	3840	2997	722	4856	172	987	740	6353	28441	1091	3105	48688	8725	1972	1046	848	4076	7456	1338	2646	5713	2105	2046	3397	2781	3937	482	1694	530	308	2628	19847	1502	15109	2434	13310	4273	1517	291	2681	47353	310	965	241	3859	526	1066	5850	3886	2497	7439	667	2137	1507	28063	15855	56818	2411	3591	3343	8575	26326	1412	587	1170	6177	1804	9486	2835	14600	6508	7902	1253	1475	7862	14416	250	298	242	777	2791	9587	3028	1518	1004	790	457	711	20690	5830	485	7740	1341	347	1057	1131	3629	10946	22763	192	89	6	261	669	75	3742	3439	3948	3816	2700	234	0	292	19044	2954	4136	30869	3009	3725	5277	15800	10692	1315	736	418	462	748	743	3883	3648	2667	2125	2505	770	5141	537	5633
chr11	65424797	65425796	NEAT1chk3	0	+	1325	607	78	4463	906	346	8328	425	1835	0	2251	23282	749	1447	36492	5571	1400	518	403	2368	797	1121	1482	2672	907	1905	1483	1853	4690	327	1407	486	441	996	11349	13161	7944	1390	10429	3260	3467	438	2482	26185	115	277	205	2325	181	2052	50	16071	3561	7492	1214	632	706	6808	10559	40945	1058	1489	1574	5976	5663	2199	352	177	2757	1256	6326	1795	10129	7349	2173	1050	1220	3063	9299	204	704	38	193	785	4307	1059	81	276	354	280	1172	9933	960	265	4331	1570	145	1030	523	2274	10468	12860	38	10	0	578	429	56	973	545	3316	181	312	380	171	269	7939	1056	2193	18300	1001	1910	814	3153	4308	1859	389	141	488	565	1140	3688	2355	344	584	2370	130	649	140	73
chr11	65425797	65426796	NEAT1chk4	0	+	572	388	57	2216	1307	161	3057	67	984	75	1315	19642	2051	2346	33889	4474	660	459	585	2341	533	143	552	3316	1649	1125	1664	2116	3323	282	1037	223	529	922	13538	5584	7995	659	7004	1317	1461	94	1321	34996	214	150	196	3343	315	394	0	1626	1502	1582	2320	268	3303	1975	11311	18889	1565	1392	2099	11407	74299	1880	171	628	4432	732	11251	3263	13377	4533	1915	610	2436	4671	10607	116	152	409	31	1036	3442	350	576	22	687	119	3328	10749	252	225	8753	1314	247	607	171	3546	6197	9347	87	18	0	154	378	45	990	1150	2332	0	576	314	41	142	9164	853	2143	18038	509	1606	3578	8628	4733	564	290	106	287	781	588	1657	2963	1244	574	4210	425	196	18	2129
chr11	65426797	65427796	NEAT1chk5	0	+	373	2	88	0	849	198	1015	12	0	213	112	9973	1353	100	33868	4958	702	106	126	1319	85	0	70	3169	264	471	1413	773	10	79	303	120	15	963	7373	1653	8606	2	133	1051	47	38	839	25057	23	0	32	1521	42	172	303	93	32	154	720	1248	2572	2133	8243	8233	879	2897	1022	2628	6096	83	107	186	2089	2292	3460	1220	3452	710	1674	257	144	866	20445	5	48	10	447	987	792	2	1942	229	66	148	500	1289	52	71	3	1	82	347	52	0	1834	1934	24	20	2	86	119	7	1031	2048	830	161	105	0	33	106	6214	6	1851	25327	333	643	2699	5334	302	0	184	179	91	120	109	88	2734	2826	624	224	223	6	16	607
chr11	65427797	65428796	NEAT1chk6	0	+	32	2	30	0	160	0	2	44	0	0	2	8001	502	127	8214	584	68	0	99	416	0	0	0	109	0	2	2	2	9	36	46	11	21	144	382	4	665	27	1	118	0	0	65	5155	16	26	20	2	29	38	267	0	136	252	219	163	1569	0	3150	2726	87	440	254	3099	11	65	18	743	527	350	806	2	863	3	94	0	28	76	8308	15	8	0	7	100	2	45	410	112	77	0	1595	0	8	30	91	92	43	47	82	0	6	6	0	54	0	34	6	9	217	290	25	0	119	35	0	74	1937	2	385	6280	57	25	181	82	103	0	17	42	12	34	4	77	475	729	104	0	118	330	44	0
chr11	65428797	65429796	NEAT1chk7	0	+	35	2	0	115	37	1	54	18	51	0	0	9443	72	4	1043	248	60	21	56	101	39	32	0	192	114	82	45	85	122	35	32	26	9	956	12669	3925	406	2	153	3	0	0	0	33	14	16	67	50	17	102	0	0	117	2	1760	188	570	265	6	5	1480	404	138	998	6008	39	0	459	140	741	111	0	486	180	97	44	130	155	1255	28	39	0	22	177	105	23	146	0	99	62	81	1	34	66	50	61	6	57	37	0	4	282	13	4	0	52	32	0	33	180	289	0	380	17	0	14	0	3102	6	3441	44	619	391	858	6	20	0	5	15	10	17	2	164	350	0	39	11	6	3	45
chr11	65429797	65430796	NEAT1chk8	0	+	254	171	71	358	429	237	811	118	88	0	320	10285	753	352	7863	2598	569	123	191	2288	105	317	436	1663	230	300	1146	985	371	101	256	66	37	2791	9064	1273	3103	81	1231	905	259	52	292	6787	85	116	35	696	83	70	54	0	6	2	233	2971	1838	8849	3265	1273	1143	2343	1025	246	22216	65	151	78	1099	2086	97	387	583	578	746	178	195	492	12473	48	60	0	477	1024	332	120	918	153	360	167	103	529	240	90	3	332	130	170	67	0	291	307	62	32	4	85	541	25	596	1492	1200	48	242	18	50	33	412	1697	358	17672	326	737	2174	8751	86	112	36	24	51	68	182	259	2213	1898	227	187	206	211	31	1275
chr11	65430797	65431796	NEAT1chk9	0	+	2	12	0	0	221	51	4	12	22	0	50	9842	304	38	6	10	0	13	46	46	0	0	0	92	87	87	33	91	64	26	0	4	2	4	43	6156	6	2	453	3	0	0	178	30	0	0	12	51	15	136	15	0	6	2	2252	333	4539	1174	4	4	0	2	57	398	11502	47	0	69	47	1404	4	35	6	4	75	0	0	4	7	18	26	0	0	9	63	0	166	0	72	41	248	0	8	40	3	26	0	29	0	0	4	6	0	0	0	19	9	0	4	42	436	0	92	0	0	8	0	6	55	1507	0	351	427	1728	70	96	37	0	10	0	2	174	6	16	0	21	0	113	0	168
chr11	65431797	65432796	NEAT1chk10	0	+	27	2	0	222	102	0	2	2	0	0	36	7134	645	4	4	9	0	10	39	0	0	0	0	106	22	2	274	34	47	11	25	6	2	4	43	10788	6	2	464	3	0	0	44	26	0	0	0	203	5	22	0	0	6	2	671	14	1368	722	4	4	0	2	355	258	46072	19	0	27	71	1650	4	0	6	4	2	26	28	50	7	13	0	8	0	45	2	53	141	0	74	36	676	0	8	15	3	0	0	0	0	0	4	6	0	3	0	39	6	0	4	114	302	0	42	0	0	0	0	6	6	4165	0	112	359	3800	6	14	0	7	8	0	2	38	6	4	0	0	0	4	0	389
chr11	65432797	65433796	NEAT1chk11	0	+	2	2	0	0	43	0	2	2	0	0	0	7603	38	4	4	9	0	0	46	48	0	0	0	157	62	2	45	2	54	22	0	10	2	4	41	6522	6	2	0	3	0	0	144	27	0	0	0	0	18	76	0	0	6	2	964	481	4370	118	4	4	20	2	251	662	8637	29	0	112	2	291	4	0	6	4	2	0	24	4	7	3	0	3	11	9	2	0	0	0	44	10	2	0	8	19	3	0	5	12	0	0	4	6	7	0	0	27	37	0	4	61	124	0	51	0	0	11	0	6	6	1372	0	83	236	2923	6	0	10	5	0	0	18	2	6	41	0	0	0	4	6	128
chr11	65433797	65434796	NEAT1chk12	0	+	42	43	34	51	536	42	272	11	14	0	273	9351	864	350	4	760	49	17	46	1695	492	88	64	879	117	143	703	96	345	18	210	0	2	53	43	4606	324	95	0	212	50	0	250	3868	31	15	23	587	9	63	296	42	6	1621	54	1075	3716	0	2415	4	155	649	299	415	32440	24	11	194	265	361	91	109	562	137	350	65	152	377	190	18	8	0	102	345	110	75	114	93	46	36	2	1880	8	27	286	0	11	31	0	187	388	754	6	11	0	13	302	4	39	519	378	164	565	21	0	9	811	6	276	9589	50	204	3373	17148	356	102	25	53	0	0	14	2	624	559	63	37	0	545	0	1049
chr11	65434797	65435796	NEAT1chk13	0	+	2	76	9	153	245	15	2	25	11	0	52	6817	383	380	4	743	124	19	26	616	187	63	0	651	126	2	287	39	86	24	105	16	20	42	336	148	687	3	0	148	28	0	85	5019	16	0	16	165	11	14	63	0	6	0	1223	247	371	795	2044	2	1	653	100	1410	16169	15	0	630	453	221	472	133	196	70	459	86	73	454	2777	12	0	0	100	151	144	459	0	52	40	10	410	0	8	116	75	28	0	19	50	60	4	713	10	3	3	12	56	0	24	486	218	71	70	14	33	0	777	6	87	5468	96	108	1073	4710	187	57	0	7	13	13	24	225	630	498	134	26	29	182	0	563
chr11	65435797	65436796	NEAT1chk14	0	+	2	16	18	43	181	26	200	2	0	80	0	6798	282	141	1274	715	202	0	16	892	104	90	147	386	38	2	376	148	6	12	77	6	23	238	782	8	1049	89	0	340	2	17	82	5989	15	73	4	235	0	31	0	0	6	368	361	608	1317	2052	1988	1364	74	2044	196	1108	4981	18	64	73	399	593	160	141	41	257	285	30	122	450	7898	18	32	0	73	181	83	224	124	26	0	50	65	0	8	23	205	34	27	0	28	126	338	679	34	15	0	6	85	19	280	479	295	109	0	0	0	8	969	6	91	10016	139	64	861	2763	62	56	0	20	0	0	2	99	1200	1284	115	0	100	77	32	212
chr11	65436797	65437796	NEAT1chk15	0	+	36	2	0	1	240	0	2	25	0	0	88	9399	187	33	4	11	0	0	54	177	277	0	0	160	4	31	3	2	143	34	61	82	0	4	37	3882	4	0	0	37	34	0	301	658	0	0	26	91	21	237	152	0	166	268	1741	631	1767	0	319	2	0	137	279	204	3873	87	0	0	57	83	2	39	4	1	51	0	90	4	849	11	47	6	11	7	111	129	38	0	42	62	731	424	8	11	3	36	0	81	0	21	2	4	4	0	0	6	38	2	29	65	417	41	66	14	0	8	249	6	157	2410	1	227	179	1551	115	156	0	14	0	0	2	258	173	167	0	0	14	158	0	97
chr11	65437797	65439396	NEAT1chk16	0	+	51	78	6	57	264	97	630	14	17	0	127	12088	320	4	4	125	44	0	39	507	2	31	0	674	311	32	231	2	73	17	0	46	0	4	35	2953	140	0	171	101	19	0	273	1651	14	55	7	98	18	147	2	0	6	162	2527	1073	3762	813	885	663	0	95	368	349	13855	0	0	394	180	156	2	75	135	1	625	87	0	212	2152	30	12	4	13	189	410	0	93	0	18	36	90	118	8	71	3	107	28	33	0	52	2	455	21	4	0	23	21	0	12	185	1045	1	0	0	0	5	2	45	82	5778	69	425	133	323	116	0	21	22	0	10	50	298	415	672	95	0	53	25	0	189
chr11	65439397	65440420	NEAT1chk17	0	+	17	13	8	45	49	0	2	15	0	0	33	8187	4	4	2	8	0	0	13	406	74	0	0	58	54	32	1	2	7	0	0	40	0	4	33	2050	6	0	161	2	47	0	168	332	12	30	0	0	35	15	2	0	97	1514	972	6	231	2973	2	4159	0	2	369	1937	7	45	9	597	159	0	2	2	134	1	116	13	0	136	603	20	0	7	13	6	121	0	0	0	16	20	2	2	8	20	56	0	5	27	0	0	518	1166	23	0	0	36	6	5	102	0	179	23	0	6	0	17	1080	6	48	364	26	117	0	2	73	48	22	20	2	0	2	395	86	42	72	63	36	6	0	0
chr11	65440421	65441444	NEAT1chk18	0	+	52	34	0	125	56	17	281	43	16	43	209	7936	0	35	1100	7	0	15	42	505	56	81	26	4	178	45	1	2	121	21	24	64	0	4	32	2210	134	50	253	58	221	13	380	898	23	51	7	0	12	173	2	0	340	2380	529	6	180	603	837	5927	101	85	1274	2132	2	326	90	28	318	0	2	167	1041	220	447	43	19	119	419	26	54	39	0	6	609	0	24	0	11	4	0	528	55	0	416	0	35	98	44	227	926	579	14	13	0	21	95	6	244	107	428	30	35	33	25	24	1119	6	92	1447	126	347	71	1	204	23	0	7	2	64	71	372	240	0	90	34	19	44	0	0
chr11	65441445	65442468	NEAT1chk19	0	+	41	48	15	233	96	51	281	15	45	0	186	12803	94	32	342	5	0	21	69	446	2	1	0	181	201	92	54	43	97	92	78	81	0	4	36	2774	115	0	48	88	135	0	460	313	0	17	46	120	28	551	2	0	6	953	4851	40	458	128	186	1198	0	46	184	2	2	177	60	110	166	0	2	141	4	81	480	56	24	59	177	42	96	0	0	6	388	0	0	0	91	46	24	1121	72	157	3	372	18	129	0	40	0	276	12	3	0	98	61	9	185	67	762	29	0	19	9	0	259	5	128	1302	162	606	291	401	73	161	33	16	2	0	27	802	452	139	69	38	0	98	0	0
